datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,date,year,month,weekday,hour,relative_humidity,australian_atemp,normal_australian_atemp,normal_atemp,normal_avg_atemp,winter,spring,summer,fall,Good,Normal,Bad,agg_climate,winter,spring,summer,fall,Good,Normal,Bad,hour_categor,results_count_predict
18/01/2011 18:00,winter,not holiday,workingday,Normal,9.02,11.365,80,11.0014,18/01/2011,2011,1,3,18,0.8,15.75135783,0.216326265,0.152223816,0.184275041,1,0,0,0,0,1,0,2.184275041,1,0,0,0,0,1,0,18,298.3401722
18/01/2011 19:00,winter,not holiday,workingday,Normal,9.02,11.365,80,8.9981,18/01/2011,2011,1,3,19,0.8,14.34904783,0.193690412,0.152223816,0.172957114,1,0,0,0,0,1,0,2.172957114,1,0,0,0,0,1,0,19,220.3191168
18/01/2011 20:00,winter,not holiday,workingday,Normal,9.02,13.635,87,0,18/01/2011,2011,1,3,20,0.87,8.315535889,0.096298473,0.217360115,0.156829294,1,0,0,0,0,1,0,2.156829294,1,0,0,0,0,1,0,20,133.607993
18/01/2011 21:00,winter,not holiday,workingday,Normal,9.02,12.12,93,7.0015,18/01/2011,2011,1,3,21,0.93,13.44386423,0.17907909,0.173888092,0.176483591,1,0,0,0,0,1,0,2.176483591,1,0,0,0,0,1,0,21,94.67991466
18/01/2011 22:00,winter,not holiday,workingday,Normal,9.02,12.88,93,6.0032,18/01/2011,2011,1,3,22,0.93,12.74505423,0.167799016,0.195695839,0.181747428,1,0,0,0,0,1,0,2.181747428,1,0,0,0,0,1,0,22,58.45955955
18/01/2011 23:00,winter,not holiday,workingday,Normal,9.02,13.635,93,0,18/01/2011,2011,1,3,23,0.93,8.542814226,0.099967162,0.217360115,0.158663638,1,0,0,0,0,1,0,2.158663638,1,0,0,0,0,1,0,23,11.33317332
18/02/2011 00:00,winter,not holiday,workingday,Good,18.04,21.97,72,19.0012,18/02/2011,2011,2,6,0,0.72,32.24544224,0.482571012,0.456527977,0.469549495,1,0,0,0,1,0,0,2.469549495,1,0,0,0,1,0,0,0,65.91628187
18/02/2011 01:00,winter,not holiday,workingday,Good,18.04,21.97,72,15.0013,18/02/2011,2011,2,6,1,0.72,29.44551224,0.437375011,0.456527977,0.446951494,1,0,0,0,1,0,0,2.446951494,1,0,0,0,1,0,0,1,41.19442395
18/02/2011 02:00,winter,not holiday,workingday,Good,18.04,21.97,72,19.0012,18/02/2011,2011,2,6,2,0.72,32.24544224,0.482571012,0.456527977,0.469549495,1,0,0,0,1,0,0,2.469549495,1,0,0,0,1,0,0,2,37.5939728
18/02/2011 03:00,winter,not holiday,workingday,Good,18.86,22.725,67,16.9979,18/02/2011,2011,2,6,3,0.67,31.56279511,0.471551837,0.478192253,0.474872045,1,0,0,0,1,0,0,2.474872045,1,0,0,0,1,0,0,3,26.57668403
18/02/2011 04:00,winter,not holiday,workingday,Good,18.86,22.725,67,16.9979,18/02/2011,2011,2,6,4,0.67,31.56279511,0.471551837,0.478192253,0.474872045,1,0,0,0,1,0,0,2.474872045,1,0,0,0,1,0,0,4,25.75861661
18/02/2011 05:00,winter,not holiday,workingday,Normal,18.86,22.725,67,7.0015,18/02/2011,2011,2,6,5,0.67,24.56531511,0.358599687,0.478192253,0.41839597,1,0,0,0,0,1,0,2.41839597,1,0,0,0,0,1,0,5,25.09879376
18/02/2011 06:00,winter,not holiday,workingday,Normal,18.04,21.97,72,11.0014,18/02/2011,2011,2,6,6,0.72,26.64558224,0.39217901,0.456527977,0.424353494,1,0,0,0,0,1,0,2.424353494,1,0,0,0,0,1,0,6,83.44681736
18/02/2011 07:00,winter,not holiday,workingday,Normal,17.22,21.21,77,15.0013,18/02/2011,2011,2,6,7,0.77,28.70215396,0.425375846,0.43472023,0.430048038,1,0,0,0,0,1,0,2.430048038,1,0,0,0,0,1,0,7,219.9081168
18/02/2011 08:00,winter,not holiday,workingday,Normal,17.22,21.21,77,12.998,18/02/2011,2011,2,6,8,0.77,27.29984396,0.402739993,0.43472023,0.418730111,1,0,0,0,0,1,0,2.418730111,1,0,0,0,0,1,0,8,350.5410596
18/02/2011 09:00,winter,not holiday,workingday,Normal,17.22,21.21,77,12.998,18/02/2011,2011,2,6,9,0.77,27.29984396,0.402739993,0.43472023,0.418730111,1,0,0,0,0,1,0,2.418730111,1,0,0,0,0,1,0,9,215.9128154
18/02/2011 10:00,winter,not holiday,workingday,Normal,18.04,21.97,72,15.0013,18/02/2011,2011,2,6,10,0.72,29.44551224,0.437375011,0.456527977,0.446951494,1,0,0,0,0,1,0,2.446951494,1,0,0,0,0,1,0,10,175.382271
18/02/2011 11:00,winter,not holiday,workingday,Good,18.04,21.97,72,11.0014,18/02/2011,2011,2,6,11,0.72,26.64558224,0.39217901,0.456527977,0.424353494,1,0,0,0,1,0,0,2.424353494,1,0,0,0,1,0,0,11,192.7900143
18/02/2011 12:00,winter,not holiday,workingday,Good,20.5,24.24,59,12.998,18/02/2011,2011,2,6,12,0.59,30.28178533,0.450873991,0.521664275,0.486269133,1,0,0,0,1,0,0,2.486269133,1,0,0,0,1,0,0,12,259.6541675
18/02/2011 13:00,winter,not holiday,workingday,Good,24.6,31.06,43,12.998,18/02/2011,2011,2,6,13,0.43,34.07468797,0.51209839,0.717360115,0.614729253,1,0,0,0,1,0,0,2.614729253,1,0,0,0,1,0,0,13,283.8992972
18/02/2011 14:00,winter,not holiday,workingday,Good,27.06,31.06,36,19.9995,18/02/2011,2011,2,6,14,0.36,41.29678742,0.62867631,0.717360115,0.673018212,1,0,0,0,1,0,0,2.673018212,1,0,0,0,1,0,0,14,288.8463033
18/02/2011 15:00,winter,not holiday,workingday,Good,27.06,31.06,36,22.0028,18/02/2011,2011,2,6,15,0.36,42.69909742,0.651312163,0.717360115,0.684336139,1,0,0,0,1,0,0,2.684336139,1,0,0,0,1,0,0,15,302.8199911
18/02/2011 16:00,winter,not holiday,workingday,Good,27.06,31.06,36,19.0012,18/02/2011,2011,2,6,16,0.36,40.59797742,0.617396236,0.717360115,0.667378175,1,0,0,0,1,0,0,2.667378175,1,0,0,0,1,0,0,16,357.0788328
18/02/2011 17:00,winter,not holiday,workingday,Good,27.06,31.06,34,23.9994,18/02/2011,2011,2,6,17,0.34,43.8613209,0.67007258,0.717360115,0.693716347,1,0,0,0,1,0,0,2.693716347,1,0,0,0,1,0,0,17,466.9281429
18/02/2011 18:00,winter,not holiday,workingday,Good,26.24,31.06,33,22.0028,18/02/2011,2011,2,6,18,0.33,41.34334251,0.629427794,0.717360115,0.673393955,1,0,0,0,1,0,0,2.673393955,1,0,0,0,1,0,0,18,432.7491745
18/02/2011 19:00,winter,not holiday,workingday,Good,25.42,31.06,29,39.0007,18/02/2011,2011,2,6,19,0.29,51.81931902,0.798529252,0.717360115,0.757944683,1,0,0,0,1,0,0,2.757944683,1,0,0,0,1,0,0,19,381.0726539
18/02/2011 20:00,winter,not holiday,workingday,Good,24.6,31.06,31,12.998,18/02/2011,2011,2,6,20,0.31,32.85345412,0.492385438,0.717360115,0.604872776,1,0,0,0,1,0,0,2.604872776,1,0,0,0,1,0,0,20,256.7295402
18/02/2011 21:00,winter,not holiday,workingday,Good,23.78,27.275,21,32.9975,18/02/2011,2011,2,6,21,0.21,44.91305128,0.687049435,0.608751793,0.647900614,1,0,0,0,1,0,0,2.647900614,1,0,0,0,1,0,0,21,224.2244691
18/02/2011 22:00,winter,not holiday,workingday,Good,22.14,25.76,10,16.9979,18/02/2011,2011,2,6,22,0.1,30.91607491,0.461112588,0.56527977,0.513196179,1,0,0,0,1,0,0,2.513196179,1,0,0,0,1,0,0,22,149.5410833
18/02/2011 23:00,winter,not holiday,workingday,Good,21.32,25,8,19.0012,18/02/2011,2011,2,6,23,0.08,31.28862754,0.46712627,0.543472023,0.505299146,1,0,0,0,1,0,0,2.505299146,1,0,0,0,1,0,0,23,106.5879906
18/03/2011 00:00,winter,not holiday,workingday,Good,17.22,21.21,58,19.0012,18/03/2011,2011,3,6,0,0.58,30.27294584,0.450731306,0.43472023,0.442725768,1,0,0,0,1,0,0,2.442725768,1,0,0,0,1,0,0,0,58.54516972
18/03/2011 01:00,winter,not holiday,workingday,Good,16.4,20.455,62,16.9979,18/03/2011,2011,3,6,1,0.62,28.10629239,0.415757549,0.413055954,0.414406751,1,0,0,0,1,0,0,2.414406751,1,0,0,0,1,0,0,1,32.2511869
18/03/2011 02:00,winter,not holiday,workingday,Good,16.4,20.455,62,12.998,18/03/2011,2011,3,6,2,0.62,25.30636239,0.370561548,0.413055954,0.391808751,1,0,0,0,1,0,0,2.391808751,1,0,0,0,1,0,0,2,16.23095556
18/03/2011 03:00,winter,not holiday,workingday,Good,14.76,17.425,71,12.998,18/03/2011,2011,3,6,3,0.71,23.78467684,0.345998755,0.326111908,0.336055331,1,0,0,0,1,0,0,2.336055331,1,0,0,0,1,0,0,3,0
18/03/2011 05:00,winter,not holiday,workingday,Good,15.58,19.695,66,11.0014,18/03/2011,2011,3,6,5,0.66,23.1278456,0.335396295,0.391248207,0.363322251,1,0,0,0,1,0,0,2.363322251,1,0,0,0,1,0,0,5,9.964634356
18/03/2011 06:00,winter,not holiday,workingday,Good,16.4,20.455,66,12.998,18/03/2011,2011,3,6,6,0.66,25.55202448,0.374526984,0.413055954,0.393791469,1,0,0,0,1,0,0,2.393791469,1,0,0,0,1,0,0,6,75.04842771
18/03/2011 07:00,winter,not holiday,workingday,Good,16.4,20.455,66,12.998,18/03/2011,2011,3,6,7,0.66,25.55202448,0.374526984,0.413055954,0.393791469,1,0,0,0,1,0,0,2.393791469,1,0,0,0,1,0,0,7,209.9448766
18/03/2011 08:00,winter,not holiday,workingday,Good,17.22,21.21,67,16.9979,18/03/2011,2011,3,6,8,0.67,29.45285916,0.437493604,0.43472023,0.436106917,1,0,0,0,1,0,0,2.436106917,1,0,0,0,1,0,0,8,355.3161746
18/03/2011 09:00,winter,not holiday,workingday,Good,18.86,22.725,63,15.0013,18/03/2011,2011,3,6,9,0.63,29.87835331,0.444361859,0.478192253,0.461277056,1,0,0,0,1,0,0,2.461277056,1,0,0,0,1,0,0,9,227.6046396
18/03/2011 10:00,winter,not holiday,workingday,Good,21.32,25,53,19.0012,18/03/2011,2011,3,6,10,0.53,35.04493246,0.527759914,0.543472023,0.535615969,1,0,0,0,1,0,0,2.535615969,1,0,0,0,1,0,0,10,199.74711
18/03/2011 11:00,winter,not holiday,workingday,Good,22.14,25.76,52,19.0012,18/03/2011,2011,3,6,11,0.52,36.00407355,0.543242209,0.56527977,0.55426099,1,0,0,0,1,0,0,2.55426099,1,0,0,0,1,0,0,11,228.4883618
18/03/2011 12:00,winter,not holiday,workingday,Normal,22.96,26.515,49,23.9994,18/03/2011,2011,3,6,12,0.49,40.2786576,0.612241829,0.586944046,0.599592937,1,0,0,0,0,1,0,2.599592937,1,0,0,0,0,1,0,12,290.795346
18/03/2011 13:00,winter,not holiday,workingday,Good,26.24,31.06,41,19.0012,18/03/2011,2011,3,6,13,0.41,40.13952736,0.609996012,0.717360115,0.663678063,1,0,0,0,1,0,0,2.663678063,1,0,0,0,1,0,0,13,297.3503427
18/03/2011 14:00,winter,not holiday,workingday,Good,27.06,31.06,39,16.9979,18/03/2011,2011,3,6,14,0.39,39.54876221,0.60045998,0.717360115,0.658910047,1,0,0,0,1,0,0,2.658910047,1,0,0,0,1,0,0,14,284.9694048
18/03/2011 15:00,winter,not holiday,workingday,Normal,27.88,31.82,39,23.9994,18/03/2011,2011,3,6,15,0.39,45.49490375,0.6964416,0.739167862,0.717804731,1,0,0,0,0,1,0,2.717804731,1,0,0,0,0,1,0,15,312.0171004
18/03/2011 16:00,winter,not holiday,workingday,Good,27.88,31.82,39,19.0012,18/03/2011,2011,3,6,16,0.39,41.99616375,0.639965525,0.739167862,0.689566694,1,0,0,0,1,0,0,2.689566694,1,0,0,0,1,0,0,16,363.1761979
18/03/2011 17:00,winter,not holiday,workingday,Good,28.7,31.82,37,22.0028,18/03/2011,2011,3,6,17,0.37,44.89295208,0.686724997,0.739167862,0.71294643,1,0,0,0,1,0,0,2.71294643,1,0,0,0,1,0,0,17,472.2125352
18/03/2011 18:00,winter,not holiday,workingday,Good,27.88,31.82,39,11.0014,18/03/2011,2011,3,6,18,0.39,36.39630375,0.549573523,0.739167862,0.644370693,1,0,0,0,1,0,0,2.644370693,1,0,0,0,1,0,0,18,424.7736341
18/03/2011 19:00,winter,not holiday,workingday,Good,27.06,31.06,44,8.9981,18/03/2011,2011,3,6,19,0.44,34.53739352,0.519567306,0.717360115,0.61846371,1,0,0,0,1,0,0,2.61846371,1,0,0,0,1,0,0,19,342.7435321
18/03/2011 20:00,winter,not holiday,workingday,Good,25.42,31.06,46,8.9981,18/03/2011,2011,3,6,20,0.46,32.63405396,0.488843918,0.717360115,0.603102016,1,0,0,0,1,0,0,2.603102016,1,0,0,0,1,0,0,20,256.2429384
18/03/2011 21:00,winter,not holiday,workingday,Good,25.42,31.06,46,7.0015,18/03/2011,2011,3,6,21,0.46,31.23643396,0.46628377,0.717360115,0.591821942,1,0,0,0,1,0,0,2.591821942,1,0,0,0,1,0,0,21,208.8141504
18/03/2011 22:00,winter,not holiday,workingday,Good,25.42,31.06,50,11.0014,18/03/2011,2011,3,6,22,0.5,34.46378865,0.518379188,0.717360115,0.617869652,1,0,0,0,1,0,0,2.617869652,1,0,0,0,1,0,0,22,178.3051662
18/03/2011 23:00,winter,not holiday,workingday,Normal,24.6,31.06,53,15.0013,18/03/2011,2011,3,6,23,0.53,36.49469285,0.551161704,0.717360115,0.634260909,1,0,0,0,0,1,0,2.634260909,1,0,0,0,0,1,0,23,142.0264523
18/04/2011 00:00,spring,not holiday,workingday,Good,18.86,22.725,47,6.0032,18/04/2011,2011,4,2,0,0.47,22.43239612,0.324170466,0.478192253,0.401181359,0,1,0,0,1,0,0,2.401181359,0,1,0,0,1,0,0,0,47.12884059
18/04/2011 01:00,spring,not holiday,workingday,Good,18.86,22.725,47,8.9981,18/04/2011,2011,4,2,1,0.47,24.52882612,0.358010688,0.478192253,0.41810147,0,1,0,0,1,0,0,2.41810147,0,1,0,0,1,0,0,1,33.26648896
18/04/2011 02:00,spring,not holiday,workingday,Good,17.22,21.21,67,7.0015,18/04/2011,2011,4,2,2,0.67,22.45537916,0.324541454,0.43472023,0.379630842,0,1,0,0,1,0,0,2.379630842,0,1,0,0,1,0,0,2,12.88448794
18/04/2011 03:00,spring,not holiday,workingday,Good,17.22,21.21,62,7.0015,18/04/2011,2011,4,2,3,0.62,22.13192176,0.319320259,0.43472023,0.377020244,0,1,0,0,1,0,0,2.377020244,0,1,0,0,1,0,0,3,0
18/04/2011 04:00,spring,not holiday,workingday,Good,16.4,20.455,87,11.0014,18/04/2011,2011,4,2,4,0.87,25.44413045,0.372785377,0.413055954,0.392920665,0,1,0,0,1,0,0,2.392920665,0,1,0,0,1,0,0,4,3.238524271
18/04/2011 05:00,spring,not holiday,workingday,Good,16.4,20.455,76,6.0032,18/04/2011,2011,4,2,5,0.76,21.2698197,0.305404352,0.413055954,0.359230153,0,1,0,0,1,0,0,2.359230153,0,1,0,0,1,0,0,5,8.840133242
18/04/2011 06:00,spring,not holiday,workingday,Good,16.4,20.455,82,0,18/04/2011,2011,4,2,6,0.82,17.43607284,0.243520652,0.413055954,0.328288303,0,1,0,0,1,0,0,2.328288303,0,1,0,0,1,0,0,6,57.04827495
18/04/2011 07:00,spring,not holiday,workingday,Good,18.86,22.725,63,0,18/04/2011,2011,4,2,7,0.63,19.37744331,0.274857929,0.478192253,0.376525091,0,1,0,0,1,0,0,2.376525091,0,1,0,0,1,0,0,7,205.2001067
18/04/2011 08:00,spring,not holiday,workingday,Good,18.86,22.725,63,0,18/04/2011,2011,4,2,8,0.63,19.37744331,0.274857929,0.478192253,0.376525091,0,1,0,0,1,0,0,2.376525091,0,1,0,0,1,0,0,8,338.9431955
18/04/2011 09:00,spring,not holiday,workingday,Normal,20.5,24.24,55,7.0015,18/04/2011,2011,4,2,9,0.55,25.76673124,0.377992745,0.521664275,0.44982851,0,1,0,0,0,1,0,2.44982851,0,1,0,0,0,1,0,9,224.4585997
18/04/2011 10:00,spring,not holiday,workingday,Normal,21.32,25,55,7.0015,18/04/2011,2011,4,2,10,0.55,26.81208935,0.39486674,0.543472023,0.469169382,0,1,0,0,0,1,0,2.469169382,0,1,0,0,0,1,0,10,181.4877067
18/04/2011 11:00,spring,not holiday,workingday,Normal,22.14,25.76,52,6.0032,18/04/2011,2011,4,2,11,0.52,26.90547355,0.396374132,0.56527977,0.480826951,0,1,0,0,0,1,0,2.480826951,0,1,0,0,0,1,0,11,208.3088194
18/04/2011 12:00,spring,not holiday,workingday,Normal,22.96,26.515,49,6.0032,18/04/2011,2011,4,2,12,0.49,27.6813176,0.408897677,0.586944046,0.497920861,0,1,0,0,0,1,0,2.497920861,0,1,0,0,0,1,0,12,262.8560415
18/04/2011 13:00,spring,not holiday,workingday,Normal,22.96,26.515,49,11.0014,18/04/2011,2011,4,2,13,0.49,31.1800576,0.465373752,0.586944046,0.526158899,0,1,0,0,0,1,0,2.526158899,0,1,0,0,0,1,0,13,259.5603225
18/04/2011 14:00,spring,not holiday,workingday,Normal,23.78,27.275,49,12.998,18/04/2011,2011,4,2,14,0.49,33.62646965,0.504863325,0.608751793,0.556807559,0,1,0,0,0,1,0,2.556807559,0,1,0,0,0,1,0,14,256.9118238
18/04/2011 15:00,spring,not holiday,workingday,Normal,24.6,31.06,43,12.998,18/04/2011,2011,4,2,15,0.43,34.07468797,0.51209839,0.717360115,0.614729253,0,1,0,0,0,1,0,2.614729253,0,1,0,0,0,1,0,15,283.6921433
18/04/2011 16:00,spring,not holiday,workingday,Good,24.6,31.06,46,19.0012,18/04/2011,2011,4,2,16,0.46,38.58223644,0.584858483,0.717360115,0.651109299,0,1,0,0,1,0,0,2.651109299,0,1,0,0,1,0,0,16,352.6081746
18/04/2011 17:00,spring,not holiday,workingday,Good,23.78,27.275,49,19.0012,18/04/2011,2011,4,2,17,0.49,37.82870965,0.572695179,0.608751793,0.590723486,0,1,0,0,1,0,0,2.590723486,0,1,0,0,1,0,0,17,438.6258891
18/04/2011 18:00,spring,not holiday,workingday,Good,26.24,31.06,31,23.9994,18/04/2011,2011,4,2,18,0.31,42.5166363,0.648366906,0.717360115,0.68286351,0,1,0,0,1,0,0,2.68286351,0,1,0,0,1,0,0,18,435.3513915
18/04/2011 19:00,spring,not holiday,workingday,Good,22.96,26.515,46,16.9979,18/04/2011,2011,4,2,19,0.46,35.10092938,0.528663807,0.586944046,0.557803927,0,1,0,0,1,0,0,2.557803927,0,1,0,0,1,0,0,19,326.0743321
18/04/2011 20:00,spring,not holiday,workingday,Good,24.6,31.06,33,19.9995,18/04/2011,2011,4,2,20,0.33,37.9580431,0.574782858,0.717360115,0.646071487,0,1,0,0,1,0,0,2.646071487,0,1,0,0,1,0,0,20,268.050872
18/04/2011 21:00,spring,not holiday,workingday,Good,22.96,26.515,37,19.0012,18/04/2011,2011,4,2,21,0.37,35.67320472,0.53790138,0.586944046,0.562422713,0,1,0,0,1,0,0,2.562422713,0,1,0,0,1,0,0,21,200.7352948
18/04/2011 22:00,spring,not holiday,workingday,Good,21.32,25,55,19.0012,18/04/2011,2011,4,2,22,0.55,35.21187935,0.530454743,0.543472023,0.536963383,0,1,0,0,1,0,0,2.536963383,0,1,0,0,1,0,0,22,156.0722684
18/04/2011 23:00,spring,not holiday,workingday,Good,20.5,24.24,59,16.9979,18/04/2011,2011,4,2,23,0.59,33.08171533,0.496069992,0.521664275,0.508867134,0,1,0,0,1,0,0,2.508867134,0,1,0,0,1,0,0,23,107.5684672
18/05/2011 00:00,spring,not holiday,workingday,Normal,22.14,25.76,88,15.0013,18/05/2011,2011,5,4,0,0.88,36.36330524,0.549040867,0.56527977,0.557160319,0,1,0,0,0,1,0,2.557160319,0,1,0,0,0,1,0,0,89.99157955
18/05/2011 01:00,spring,not holiday,workingday,Normal,22.14,25.76,88,16.9979,18/05/2011,2011,5,4,1,0.88,37.76092524,0.571601015,0.56527977,0.568440393,0,1,0,0,0,1,0,2.568440393,0,1,0,0,0,1,0,1,74.57935586
18/05/2011 02:00,spring,not holiday,workingday,Bad,21.32,25,94,15.0013,18/05/2011,2011,5,4,2,0.94,35.66741361,0.537807901,0.543472023,0.540639962,0,1,0,0,0,0,1,2.540639962,0,1,0,0,0,0,1,2,57.129506
18/05/2011 03:00,spring,not holiday,workingday,Bad,21.32,25,94,19.9995,18/05/2011,2011,5,4,3,0.94,39.16615361,0.594283976,0.543472023,0.568877999,0,1,0,0,0,0,1,2.568877999,0,1,0,0,0,0,1,3,52.40935219
18/05/2011 04:00,spring,not holiday,workingday,Bad,21.32,25,94,19.9995,18/05/2011,2011,5,4,4,0.94,39.16615361,0.594283976,0.543472023,0.568877999,0,1,0,0,0,0,1,2.568877999,0,1,0,0,0,0,1,4,51.59128477
18/05/2011 05:00,spring,not holiday,workingday,Good,21.32,25,100,15.0013,18/05/2011,2011,5,4,5,1,36.16825427,0.545892387,0.543472023,0.544682205,0,1,0,0,1,0,0,2.544682205,0,1,0,0,1,0,0,5,59.80202522
18/05/2011 06:00,spring,not holiday,workingday,Good,21.32,25,100,8.9981,18/05/2011,2011,5,4,6,1,31.96601427,0.478060533,0.543472023,0.510766278,0,1,0,0,1,0,0,2.510766278,0,1,0,0,1,0,0,6,107.1928958
18/05/2011 07:00,spring,not holiday,workingday,Good,22.14,25.76,88,12.998,18/05/2011,2011,5,4,7,0.88,34.96099524,0.526405014,0.56527977,0.545842392,0,1,0,0,1,0,0,2.545842392,0,1,0,0,1,0,0,7,251.7281981
18/05/2011 08:00,spring,not holiday,workingday,Good,22.96,26.515,88,19.0012,18/05/2011,2011,5,4,8,0.88,40.37673447,0.613824969,0.586944046,0.600384508,0,1,0,0,1,0,0,2.600384508,0,1,0,0,1,0,0,8,400.4593625
18/05/2011 09:00,spring,not holiday,workingday,Bad,22.96,26.515,83,16.9979,18/05/2011,2011,5,4,9,0.83,38.5132941,0.583745627,0.586944046,0.585344836,0,1,0,0,0,0,1,2.585344836,0,1,0,0,0,0,1,9,261.6982436
18/05/2011 10:00,spring,not holiday,workingday,Bad,22.14,25.76,88,19.0012,18/05/2011,2011,5,4,10,0.88,39.16323524,0.594236868,0.56527977,0.579758319,0,1,0,0,0,0,1,2.579758319,0,1,0,0,0,0,1,10,211.8773489
18/05/2011 11:00,spring,not holiday,workingday,Normal,22.14,25.76,94,6.0032,18/05/2011,2011,5,4,11,0.94,30.59116219,0.455867901,0.56527977,0.510573836,0,1,0,0,0,1,0,2.510573836,0,1,0,0,0,1,0,11,216.48321
18/05/2011 12:00,spring,not holiday,workingday,Good,22.96,26.515,94,19.9995,18/05/2011,2011,5,4,12,0.94,41.62890091,0.63403723,0.586944046,0.610490638,0,1,0,0,1,0,0,2.610490638,0,1,0,0,1,0,0,12,293.7900146
18/05/2011 13:00,spring,not holiday,workingday,Normal,22.96,26.515,83,22.0028,18/05/2011,2011,5,4,13,0.83,42.0167241,0.640297407,0.586944046,0.613620726,0,1,0,0,0,1,0,2.613620726,0,1,0,0,0,1,0,13,283.5946762
18/05/2011 14:00,spring,not holiday,workingday,Normal,23.78,27.275,78,19.0012,18/05/2011,2011,5,4,14,0.78,40.63867333,0.618053142,0.608751793,0.613402468,0,1,0,0,0,1,0,2.613402468,0,1,0,0,0,1,0,14,272.4640034
18/05/2011 15:00,spring,not holiday,workingday,Good,24.6,28.79,78,16.9979,18/05/2011,2011,5,4,15,0.78,40.43655005,0.614790502,0.652223816,0.633507159,0,1,0,0,1,0,0,2.633507159,0,1,0,0,1,0,0,15,288.8522785
18/05/2011 16:00,spring,not holiday,workingday,Good,24.6,29.545,73,12.998,18/05/2011,2011,5,4,16,0.73,37.12777261,0.561380771,0.673888092,0.617634431,0,1,0,0,1,0,0,2.617634431,0,1,0,0,1,0,0,16,343.409341
18/05/2011 17:00,spring,not holiday,workingday,Good,24.6,29.545,69,8.9981,18/05/2011,2011,5,4,17,0.69,33.92076466,0.509613786,0.673888092,0.591750939,0,1,0,0,1,0,0,2.591750939,0,1,0,0,1,0,0,17,438.9082312
18/05/2011 18:00,spring,not holiday,workingday,Good,24.6,29.545,73,15.0013,18/05/2011,2011,5,4,18,0.73,38.53008261,0.584016624,0.673888092,0.628952358,0,1,0,0,1,0,0,2.628952358,0,1,0,0,1,0,0,18,420.5367033
18/05/2011 19:00,spring,not holiday,workingday,Bad,22.96,26.515,88,8.9981,18/05/2011,2011,5,4,19,0.88,33.37456447,0.500797114,0.586944046,0.54387058,0,1,0,0,0,0,1,2.54387058,0,1,0,0,0,0,1,19,322.2454734
18/05/2011 20:00,spring,not holiday,workingday,Bad,22.96,26.515,88,8.9981,18/05/2011,2011,5,4,20,0.88,33.37456447,0.500797114,0.586944046,0.54387058,0,1,0,0,0,0,1,2.54387058,0,1,0,0,0,0,1,20,239.9662458
18/05/2011 21:00,spring,not holiday,workingday,Good,21.32,25,88,0,18/05/2011,2011,5,4,21,0.88,24.66566296,0.360219485,0.543472023,0.451845754,0,1,0,0,1,0,0,2.451845754,0,1,0,0,1,0,0,21,170.3489443
18/05/2011 22:00,spring,not holiday,workingday,Good,21.32,25,83,0,18/05/2011,2011,5,4,22,0.83,24.24829574,0.353482413,0.543472023,0.448477218,0,1,0,0,1,0,0,2.448477218,0,1,0,0,1,0,0,22,131.7564287
18/05/2011 23:00,spring,not holiday,workingday,Good,21.32,25,94,6.0032,18/05/2011,2011,5,4,23,0.94,29.36874361,0.436135825,0.543472023,0.489803924,0,1,0,0,1,0,0,2.489803924,0,1,0,0,1,0,0,23,102.3299312
18/06/2011 00:00,spring,not holiday,not workingday,Good,25.42,28.03,88,8.9981,18/06/2011,2011,6,7,0,0.88,37.12201323,0.561287804,0.630416069,0.595851937,0,1,0,0,1,0,0,2.595851937,0,1,0,0,1,0,0,0,100.6239669
18/06/2011 01:00,spring,not holiday,not workingday,Good,25.42,28.79,83,7.0015,18/06/2011,2011,6,7,1,0.83,35.19011236,0.530103384,0.652223816,0.5911636,0,1,0,0,1,0,0,2.5911636,0,1,0,0,1,0,0,1,80.82365263
18/06/2011 02:00,spring,not holiday,not workingday,Good,24.6,27.275,88,0,18/06/2011,2011,6,7,2,0.88,29.55571492,0.439153884,0.608751793,0.523952839,0,1,0,0,1,0,0,2.523952839,0,1,0,0,1,0,0,2,52.54391447
18/06/2011 03:00,spring,not holiday,not workingday,Good,24.6,27.275,88,6.0032,18/06/2011,2011,6,7,3,0.88,33.75795492,0.506985739,0.608751793,0.557868766,0,1,0,0,1,0,0,2.557868766,0,1,0,0,1,0,0,3,49.38403456
18/06/2011 04:00,spring,not holiday,not workingday,Good,24.6,27.275,88,6.0032,18/06/2011,2011,6,7,4,0.88,33.75795492,0.506985739,0.608751793,0.557868766,0,1,0,0,1,0,0,2.557868766,0,1,0,0,1,0,0,4,48.56596713
18/06/2011 05:00,spring,not holiday,not workingday,Good,25.42,28.79,83,0,18/06/2011,2011,6,7,5,0.83,30.28906236,0.450991456,0.652223816,0.551607636,0,1,0,0,1,0,0,2.551607636,0,1,0,0,1,0,0,5,61.70512135
18/06/2011 06:00,spring,not holiday,not workingday,Good,25.42,28.79,83,7.0015,18/06/2011,2011,6,7,6,0.83,35.19011236,0.530103384,0.652223816,0.5911636,0,1,0,0,1,0,0,2.5911636,0,1,0,0,1,0,0,6,129.2859361
18/06/2011 07:00,spring,not holiday,not workingday,Good,26.24,29.545,78,8.9981,18/06/2011,2011,6,7,7,0.78,37.2873923,0.563957325,0.673888092,0.618922709,0,1,0,0,1,0,0,2.618922709,0,1,0,0,1,0,0,7,271.8105383
