"datetime","season","holiday","workingday","weather","temp","casual","registered","count"
"2011-11-03 03:00:00",4,0,1,1,13.94,1,4,5
"2011-11-03 04:00:00",4,0,1,1,13.12,1,3,4
"2011-11-03 05:00:00",4,0,1,1,13.12,1,27,28
"2011-11-03 06:00:00",4,0,1,1,13.94,3,96,99
"2011-11-03 07:00:00",4,0,1,2,13.12,12,280,292
"2011-11-03 08:00:00",4,0,1,2,13.94,8,394,402
"2011-11-03 09:00:00",4,0,1,2,14.76,9,155,164
"2011-11-03 10:00:00",4,0,1,2,16.4,12,98,110
"2011-11-03 11:00:00",4,0,1,1,18.04,12,108,120
"2011-11-03 12:00:00",4,0,1,1,20.5,17,162,179
"2011-11-03 13:00:00",4,0,1,2,21.32,19,150,169
"2011-11-03 14:00:00",4,0,1,1,21.32,32,120,152
"2011-11-03 15:00:00",4,0,1,1,21.32,24,138,162
"2011-11-03 16:00:00",4,0,1,1,21.32,33,234,267
"2011-11-03 17:00:00",4,0,1,1,19.68,33,465,498
"2011-11-03 18:00:00",4,0,1,1,18.86,24,409,433
"2011-11-03 19:00:00",4,0,1,1,18.04,18,234,252
"2011-11-03 20:00:00",4,0,1,1,17.22,11,198,209
"2011-11-03 21:00:00",4,0,1,1,16.4,4,140,144
"2011-11-03 22:00:00",4,0,1,1,16.4,21,116,137
"2011-11-03 23:00:00",4,0,1,1,16.4,15,80,95
"2011-11-04 00:00:00",4,0,1,2,16.4,11,32,43
"2011-11-04 01:00:00",4,0,1,2,16.4,1,16,17
"2011-11-04 02:00:00",4,0,1,2,16.4,2,8,10
"2011-11-04 03:00:00",4,0,1,2,15.58,1,7,8
"2011-11-04 04:00:00",4,0,1,2,15.58,1,6,7
"2011-11-04 05:00:00",4,0,1,2,15.58,0,23,23
"2011-11-04 06:00:00",4,0,1,2,15.58,2,64,66
"2011-11-04 07:00:00",4,0,1,2,16.4,10,235,245
"2011-11-04 08:00:00",4,0,1,2,16.4,8,387,395
"2011-11-04 09:00:00",4,0,1,2,17.22,15,239,254
"2011-11-04 10:00:00",4,0,1,2,17.22,19,115,134
"2011-11-04 11:00:00",4,0,1,2,18.04,34,128,162
"2011-11-04 12:00:00",4,0,1,2,19.68,44,153,197
"2011-11-04 13:00:00",4,0,1,1,18.04,33,161,194
"2011-11-04 14:00:00",4,0,1,1,18.04,54,147,201
"2011-11-04 15:00:00",4,0,1,1,18.86,45,192,237
"2011-11-04 16:00:00",4,0,1,1,18.86,53,237,290
"2011-11-04 17:00:00",4,0,1,1,17.22,42,438,480
"2011-11-04 18:00:00",4,0,1,1,17.22,35,339,374
"2011-11-04 19:00:00",4,0,1,1,16.4,14,182,196
"2011-11-04 20:00:00",4,0,1,1,14.76,15,171,186
"2011-11-04 21:00:00",4,0,1,1,13.94,8,115,123
"2011-11-04 22:00:00",4,0,1,1,13.94,6,109,115
"2011-11-04 23:00:00",4,0,1,1,13.12,17,72,89
"2011-11-05 00:00:00",4,0,0,1,13.12,4,48,52
"2011-11-05 01:00:00",4,0,0,1,13.12,5,57,62
"2011-11-05 02:00:00",4,0,0,1,12.3,7,24,31
"2011-11-05 03:00:00",4,0,0,1,12.3,0,8,8
"2011-11-05 04:00:00",4,0,0,1,11.48,3,5,8
"2011-11-05 05:00:00",4,0,0,1,10.66,0,2,2
"2011-11-05 06:00:00",4,0,0,1,10.66,3,20,23
"2011-11-05 07:00:00",4,0,0,1,10.66,3,31,34
"2011-11-05 08:00:00",4,0,0,1,11.48,4,80,84
"2011-11-05 09:00:00",4,0,0,1,12.3,30,111,141
"2011-11-05 10:00:00",4,0,0,1,13.12,56,171,227
"2011-11-05 11:00:00",4,0,0,1,14.76,69,169,238
"2011-11-05 12:00:00",4,0,0,1,14.76,137,235,372
"2011-11-05 13:00:00",4,0,0,1,16.4,148,207,355
"2011-11-05 14:00:00",4,0,0,1,17.22,159,227,386
"2011-11-05 15:00:00",4,0,0,1,16.4,141,202,343
"2011-11-05 16:00:00",4,0,0,1,16.4,128,207,335
"2011-11-05 17:00:00",4,0,0,1,15.58,100,234,334
"2011-11-05 18:00:00",4,0,0,1,14.76,52,185,237
"2011-11-05 19:00:00",4,0,0,1,13.94,45,159,204
"2011-11-05 20:00:00",4,0,0,1,13.12,29,136,165
"2011-11-05 21:00:00",4,0,0,1,13.12,19,99,118
"2011-11-05 22:00:00",4,0,0,1,12.3,10,72,82
"2011-11-05 23:00:00",4,0,0,1,11.48,4,81,85
"2011-11-06 00:00:00",4,0,0,1,11.48,10,65,75
"2011-11-06 01:00:00",4,0,0,1,10.66,11,104,115
"2011-11-06 02:00:00",4,0,0,1,10.66,6,23,29
"2011-11-06 03:00:00",4,0,0,1,9.84,5,4,9
"2011-11-06 04:00:00",4,0,0,1,9.84,0,6,6
"2011-11-06 05:00:00",4,0,0,1,9.84,0,5,5
"2011-11-06 06:00:00",4,0,0,1,10.66,5,11,16
"2011-11-06 07:00:00",4,0,0,1,10.66,4,24,28
"2011-11-06 08:00:00",4,0,0,2,11.48,19,71,90
"2011-11-06 09:00:00",4,0,0,2,12.3,36,134,170
"2011-11-06 10:00:00",4,0,0,1,14.76,76,186,262
"2011-11-06 11:00:00",4,0,0,1,17.22,104,216,320
"2011-11-06 12:00:00",4,0,0,1,18.04,120,226,346
"2011-11-06 13:00:00",4,0,0,1,18.86,105,209,314
"2011-11-06 14:00:00",4,0,0,1,18.86,101,219,320
"2011-11-06 15:00:00",4,0,0,1,19.68,96,210,306
"2011-11-06 16:00:00",4,0,0,1,18.86,84,263,347
"2011-11-06 17:00:00",4,0,0,1,18.04,71,185,256
"2011-11-06 18:00:00",4,0,0,1,17.22,39,146,185
"2011-11-06 19:00:00",4,0,0,1,15.58,21,130,151
"2011-11-06 20:00:00",4,0,0,1,14.76,16,100,116
"2011-11-06 21:00:00",4,0,0,1,14.76,11,77,88
"2011-11-06 22:00:00",4,0,0,1,14.76,5,40,45
"2011-11-06 23:00:00",4,0,0,1,13.94,7,43,50
"2011-11-07 00:00:00",4,0,1,1,13.94,1,14,15
"2011-11-07 01:00:00",4,0,1,1,13.94,2,6,8
"2011-11-07 02:00:00",4,0,1,1,13.12,0,2,2
"2011-11-07 03:00:00",4,0,1,1,13.12,0,3,3
"2011-11-07 04:00:00",4,0,1,1,13.12,2,4,6
"2011-11-07 05:00:00",4,0,1,1,12.3,1,25,26
"2011-11-07 06:00:00",4,0,1,2,11.48,2,97,99
"2011-11-07 07:00:00",4,0,1,2,11.48,6,305,311
"2011-11-07 08:00:00",4,0,1,2,12.3,13,397,410
"2011-11-07 09:00:00",4,0,1,2,13.94,18,156,174
"2011-11-07 10:00:00",4,0,1,1,14.76,28,95,123
"2011-11-07 11:00:00",4,0,1,1,17.22,28,100,128
"2011-11-07 12:00:00",4,0,1,1,18.86,21,158,179
"2011-11-07 13:00:00",4,0,1,1,22.14,32,157,189
"2011-11-07 14:00:00",4,0,1,1,22.96,30,115,145
"2011-11-07 15:00:00",4,0,1,1,22.96,38,132,170
"2011-11-07 16:00:00",4,0,1,1,21.32,40,255,295
"2011-11-07 17:00:00",4,0,1,1,20.5,39,489,528
"2011-11-07 18:00:00",4,0,1,1,18.86,18,407,425
"2011-11-07 19:00:00",4,0,1,1,18.86,20,280,300
"2011-11-07 20:00:00",4,0,1,1,16.4,17,187,204
"2011-11-07 21:00:00",4,0,1,1,15.58,10,129,139
"2011-11-07 22:00:00",4,0,1,1,14.76,6,102,108
"2011-11-07 23:00:00",4,0,1,1,14.76,1,47,48
"2011-11-08 00:00:00",4,0,1,1,13.94,0,18,18
"2011-11-08 01:00:00",4,0,1,1,13.12,3,8,11
"2011-11-08 02:00:00",4,0,1,1,13.12,0,1,1
"2011-11-08 03:00:00",4,0,1,1,13.12,0,3,3
"2011-11-08 04:00:00",4,0,1,1,12.3,0,4,4
"2011-11-08 05:00:00",4,0,1,1,12.3,1,17,18
"2011-11-08 06:00:00",4,0,1,1,12.3,3,96,99
"2011-11-08 07:00:00",4,0,1,1,12.3,7,316,323
"2011-11-08 08:00:00",4,0,1,1,13.12,11,455,466
"2011-11-08 09:00:00",4,0,1,1,14.76,14,177,191
"2011-11-08 10:00:00",4,0,1,1,17.22,25,104,129
"2011-11-08 11:00:00",4,0,1,1,18.86,21,126,147
"2011-11-08 12:00:00",4,0,1,1,21.32,28,175,203
"2011-11-08 13:00:00",4,0,1,1,22.14,31,165,196
"2011-11-08 14:00:00",4,0,1,1,22.96,32,129,161
"2011-11-08 15:00:00",4,0,1,1,23.78,33,155,188
"2011-11-08 16:00:00",4,0,1,1,22.96,39,250,289
"2011-11-08 17:00:00",4,0,1,1,21.32,40,459,499
"2011-11-08 18:00:00",4,0,1,1,19.68,30,432,462
"2011-11-08 19:00:00",4,0,1,1,18.86,14,264,278
"2011-11-08 20:00:00",4,0,1,1,16.4,12,169,181
"2011-11-08 21:00:00",4,0,1,1,16.4,16,166,182
"2011-11-08 22:00:00",4,0,1,1,14.76,13,95,108
"2011-11-08 23:00:00",4,0,1,1,14.76,3,45,48
"2011-11-09 00:00:00",4,0,1,1,14.76,0,13,13
"2011-11-09 01:00:00",4,0,1,1,13.94,0,10,10
"2011-11-09 02:00:00",4,0,1,1,13.12,0,5,5
"2011-11-09 03:00:00",4,0,1,1,13.12,0,4,4
"2011-11-09 04:00:00",4,0,1,1,13.12,0,4,4
"2011-11-09 05:00:00",4,0,1,1,12.3,0,28,28
"2011-11-09 06:00:00",4,0,1,1,12.3,0,98,98
"2011-11-09 07:00:00",4,0,1,1,12.3,0,300,300
"2011-11-09 08:00:00",4,0,1,1,13.12,19,437,456
"2011-11-09 09:00:00",4,0,1,1,13.94,22,197,219
"2011-11-09 10:00:00",4,0,1,1,16.4,16,89,105
"2011-11-09 11:00:00",4,0,1,1,18.86,21,131,152
"2011-11-09 12:00:00",4,0,1,1,20.5,24,156,180
"2011-11-09 13:00:00",4,0,1,1,20.5,31,136,167
"2011-11-09 14:00:00",4,0,1,1,21.32,26,153,179
"2011-11-09 15:00:00",4,0,1,1,21.32,21,130,151
"2011-11-09 16:00:00",4,0,1,1,21.32,24,257,281
"2011-11-09 17:00:00",4,0,1,1,18.86,27,458,485
"2011-11-09 18:00:00",4,0,1,1,18.04,21,387,408
"2011-11-09 19:00:00",4,0,1,1,18.04,12,292,304
"2011-11-09 20:00:00",4,0,1,1,18.04,18,201,219
"2011-11-09 21:00:00",4,0,1,1,16.4,9,152,161
"2011-11-09 22:00:00",4,0,1,1,16.4,9,105,114
"2011-11-09 23:00:00",4,0,1,1,15.58,5,61,66
"2011-11-10 00:00:00",4,0,1,1,16.4,0,24,24
"2011-11-10 01:00:00",4,0,1,2,16.4,1,10,11
"2011-11-10 02:00:00",4,0,1,2,15.58,0,5,5
"2011-11-10 03:00:00",4,0,1,1,15.58,0,11,11
"2011-11-10 04:00:00",4,0,1,1,15.58,1,2,3
"2011-11-10 05:00:00",4,0,1,2,14.76,1,22,23
"2011-11-10 06:00:00",4,0,1,2,14.76,4,110,114
"2011-11-10 07:00:00",4,0,1,2,15.58,6,266,272
"2011-11-10 08:00:00",4,0,1,2,16.4,18,418,436
"2011-11-10 09:00:00",4,0,1,2,17.22,23,188,211
"2011-11-10 10:00:00",4,0,1,2,18.04,17,100,117
"2011-11-10 11:00:00",4,0,1,2,18.86,9,99,108
"2011-11-10 12:00:00",4,0,1,2,17.22,18,149,167
"2011-11-10 13:00:00",4,0,1,3,14.76,9,87,96
"2011-11-10 14:00:00",4,0,1,3,14.76,6,58,64
"2011-11-10 15:00:00",4,0,1,3,14.76,5,57,62
"2011-11-10 16:00:00",4,0,1,3,14.76,6,67,73
"2011-11-10 17:00:00",4,0,1,3,14.76,9,168,177
"2011-11-10 18:00:00",4,0,1,2,14.76,10,263,273
"2011-11-10 19:00:00",4,0,1,2,14.76,19,192,211
"2011-11-10 20:00:00",4,0,1,2,14.76,8,160,168
"2011-11-10 21:00:00",4,0,1,1,14.76,6,130,136
"2011-11-10 22:00:00",4,0,1,1,14.76,5,84,89
"2011-11-10 23:00:00",4,0,1,2,13.94,9,73,82
"2011-11-11 00:00:00",4,1,0,1,13.94,10,56,66
"2011-11-11 01:00:00",4,1,0,1,13.12,3,16,19
"2011-11-11 02:00:00",4,1,0,1,13.12,1,10,11
"2011-11-11 03:00:00",4,1,0,1,12.3,0,6,6
"2011-11-11 04:00:00",4,1,0,1,12.3,0,8,8
"2011-11-11 05:00:00",4,1,0,1,12.3,0,13,13
"2011-11-11 06:00:00",4,1,0,1,11.48,0,46,46
"2011-11-11 07:00:00",4,1,0,1,11.48,5,116,121
"2011-11-11 08:00:00",4,1,0,1,12.3,9,249,258
"2011-11-11 09:00:00",4,1,0,1,13.12,15,186,201
"2011-11-11 10:00:00",4,1,0,1,13.12,38,162,200
"2011-11-11 11:00:00",4,1,0,1,13.94,20,150,170
"2011-11-11 12:00:00",4,1,0,1,13.94,41,198,239
"2011-11-11 13:00:00",4,1,0,1,15.58,57,179,236
"2011-11-11 14:00:00",4,1,0,1,15.58,64,183,247
"2011-11-11 15:00:00",4,1,0,1,14.76,29,187,216
"2011-11-11 16:00:00",4,1,0,1,14.76,49,189,238
"2011-11-11 17:00:00",4,1,0,1,13.94,24,286,310
"2011-11-11 18:00:00",4,1,0,1,13.94,23,185,208
"2011-11-11 19:00:00",4,1,0,1,13.12,17,182,199
"2011-11-11 20:00:00",4,1,0,1,13.12,12,97,109
"2011-11-11 21:00:00",4,1,0,1,12.3,4,79,83
"2011-11-11 22:00:00",4,1,0,1,13.12,13,78,91
"2011-11-11 23:00:00",4,1,0,1,12.3,6,67,73
"2011-11-12 00:00:00",4,0,0,1,9.84,12,52,64
"2011-11-12 01:00:00",4,0,0,1,9.84,9,45,54
"2011-11-12 02:00:00",4,0,0,1,9.84,7,39,46
"2011-11-12 03:00:00",4,0,0,1,9.84,4,13,17
"2011-11-12 04:00:00",4,0,0,1,8.2,0,7,7
"2011-11-12 05:00:00",4,0,0,1,9.02,1,3,4
"2011-11-12 06:00:00",4,0,0,1,9.02,0,7,7
"2011-11-12 07:00:00",4,0,0,1,9.02,3,24,27
"2011-11-12 08:00:00",4,0,0,1,10.66,14,87,101
"2011-11-12 09:00:00",4,0,0,1,12.3,18,142,160
"2011-11-12 10:00:00",4,0,0,1,13.94,62,170,232
"2011-11-12 11:00:00",4,0,0,1,15.58,102,213,315
"2011-11-12 12:00:00",4,0,0,1,18.04,142,224,366
"2011-11-12 13:00:00",4,0,0,1,19.68,128,225,353
"2011-11-12 14:00:00",4,0,0,1,20.5,191,244,435
"2011-11-12 15:00:00",4,0,0,1,21.32,165,221,386
"2011-11-12 16:00:00",4,0,0,1,21.32,137,224,361
"2011-11-12 17:00:00",4,0,0,1,20.5,92,193,285
"2011-11-12 18:00:00",4,0,0,1,17.22,53,150,203
"2011-11-12 19:00:00",4,0,0,1,17.22,32,139,171
"2011-11-12 20:00:00",4,0,0,1,17.22,31,101,132
"2011-11-12 21:00:00",4,0,0,1,17.22,19,103,122
"2011-11-12 22:00:00",4,0,0,1,17.22,30,88,118
"2011-11-12 23:00:00",4,0,0,1,16.4,23,78,101
"2011-11-13 00:00:00",4,0,0,2,16.4,12,61,73
"2011-11-13 01:00:00",4,0,0,2,14.76,13,58,71
"2011-11-13 02:00:00",4,0,0,1,14.76,9,48,57
"2011-11-13 03:00:00",4,0,0,2,14.76,8,20,28
"2011-11-13 04:00:00",4,0,0,2,14.76,1,5,6
"2011-11-13 05:00:00",4,0,0,1,13.94,2,3,5
"2011-11-13 06:00:00",4,0,0,1,13.94,5,18,23
"2011-11-13 07:00:00",4,0,0,1,13.94,13,30,43
"2011-11-13 08:00:00",4,0,0,1,13.94,24,55,79
"2011-11-13 09:00:00",4,0,0,1,16.4,38,97,135
"2011-11-13 10:00:00",4,0,0,1,18.04,63,178,241
"2011-11-13 11:00:00",4,0,0,1,18.86,108,187,295
"2011-11-13 12:00:00",4,0,0,2,21.32,112,242,354
"2011-11-13 13:00:00",4,0,0,2,21.32,105,234,339
"2011-11-13 14:00:00",4,0,0,2,22.14,108,263,371
"2011-11-13 15:00:00",4,0,0,2,20.5,89,221,310
"2011-11-13 16:00:00",4,0,0,2,22.14,93,226,319
"2011-11-13 17:00:00",4,0,0,1,21.32,44,187,231
"2011-11-13 18:00:00",4,0,0,1,21.32,35,155,190
"2011-11-13 19:00:00",4,0,0,1,20.5,36,121,157
"2011-11-13 20:00:00",4,0,0,1,20.5,24,115,139
"2011-11-13 21:00:00",4,0,0,1,19.68,19,76,95
"2011-11-13 22:00:00",4,0,0,1,19.68,25,64,89
"2011-11-13 23:00:00",4,0,0,1,18.86,18,49,67
"2011-11-14 00:00:00",4,0,1,1,18.86,8,22,30
"2011-11-14 01:00:00",4,0,1,1,18.86,5,6,11
"2011-11-14 02:00:00",4,0,1,1,18.86,7,10,17
"2011-11-14 03:00:00",4,0,1,1,18.04,4,3,7
"2011-11-14 04:00:00",4,0,1,1,18.04,0,5,5
"2011-11-14 05:00:00",4,0,1,2,18.04,0,19,19
"2011-11-14 06:00:00",4,0,1,2,18.04,10,104,114
"2011-11-14 07:00:00",4,0,1,1,18.04,11,311,322
"2011-11-14 08:00:00",4,0,1,2,18.86,27,425,452
"2011-11-14 09:00:00",4,0,1,2,19.68,29,204,233
"2011-11-14 10:00:00",4,0,1,2,20.5,26,85,111
"2011-11-14 11:00:00",4,0,1,2,22.14,22,106,128
"2011-11-14 12:00:00",4,0,1,1,22.96,36,166,202
"2011-11-14 13:00:00",4,0,1,1,24.6,50,153,203
"2011-11-14 14:00:00",4,0,1,1,25.42,47,138,185
"2011-11-14 15:00:00",4,0,1,1,26.24,53,142,195
"2011-11-14 16:00:00",4,0,1,1,25.42,51,264,315
"2011-11-14 17:00:00",4,0,1,1,25.42,55,464,519
"2011-11-14 18:00:00",4,0,1,1,22.96,29,460,489
"2011-11-14 19:00:00",4,0,1,1,24.6,28,274,302
"2011-11-14 20:00:00",4,0,1,1,24.6,30,210,240
"2011-11-14 21:00:00",4,0,1,1,24.6,37,176,213
"2011-11-14 22:00:00",4,0,1,1,23.78,17,96,113
"2011-11-14 23:00:00",4,0,1,1,22.96,13,48,61
"2011-11-15 00:00:00",4,0,1,1,22.96,7,15,22
"2011-11-15 01:00:00",4,0,1,1,22.96,5,5,10
"2011-11-15 02:00:00",4,0,1,1,22.96,7,8,15
"2011-11-15 03:00:00",4,0,1,2,22.14,0,4,4
"2011-11-15 04:00:00",4,0,1,1,22.96,1,6,7
"2011-11-15 05:00:00",4,0,1,1,22.14,2,26,28
"2011-11-15 06:00:00",4,0,1,2,22.96,4,104,108
"2011-11-15 07:00:00",4,0,1,2,22.14,21,298,319
"2011-11-15 08:00:00",4,0,1,2,22.14,27,453,480
"2011-11-15 09:00:00",4,0,1,2,22.96,26,174,200
"2011-11-15 10:00:00",4,0,1,2,22.96,23,115,138
"2011-11-15 11:00:00",4,0,1,2,22.96,18,116,134
"2011-11-15 12:00:00",4,0,1,2,22.14,28,148,176
"2011-11-15 13:00:00",4,0,1,3,22.14,21,132,153
"2011-11-15 14:00:00",4,0,1,2,22.14,27,120,147
"2011-11-15 15:00:00",4,0,1,2,22.14,36,155,191
"2011-11-15 16:00:00",4,0,1,2,21.32,31,240,271
"2011-11-15 17:00:00",4,0,1,2,20.5,29,422,451
"2011-11-15 18:00:00",4,0,1,2,20.5,27,414,441
"2011-11-15 19:00:00",4,0,1,2,20.5,27,259,286
"2011-11-15 20:00:00",4,0,1,2,19.68,26,212,238
"2011-11-15 21:00:00",4,0,1,2,20.5,23,145,168
"2011-11-15 22:00:00",4,0,1,2,18.86,19,109,128
"2011-11-15 23:00:00",4,0,1,2,18.86,14,66,80
"2011-11-16 00:00:00",4,0,1,2,18.86,5,26,31
"2011-11-16 01:00:00",4,0,1,3,18.86,0,5,5
"2011-11-16 02:00:00",4,0,1,2,18.86,4,6,10
"2011-11-16 03:00:00",4,0,1,2,18.86,2,3,5
"2011-11-16 04:00:00",4,0,1,2,18.04,1,3,4
"2011-11-16 05:00:00",4,0,1,3,18.86,0,13,13
"2011-11-16 06:00:00",4,0,1,2,18.86,4,52,56
"2011-11-16 07:00:00",4,0,1,3,18.86,7,130,137
"2011-11-16 08:00:00",4,0,1,3,18.86,9,223,232
"2011-11-16 09:00:00",4,0,1,3,18.86,5,77,82
"2011-11-16 10:00:00",4,0,1,3,18.86,4,32,36
"2011-11-16 11:00:00",4,0,1,3,18.86,7,53,60
"2011-11-16 12:00:00",4,0,1,3,18.86,5,49,54
"2011-11-16 13:00:00",4,0,1,3,18.86,6,52,58
"2011-11-16 14:00:00",4,0,1,2,18.86,12,49,61
"2011-11-16 15:00:00",4,0,1,3,19.68,16,50,66
"2011-11-16 16:00:00",4,0,1,3,19.68,13,110,123
"2011-11-16 17:00:00",4,0,1,2,19.68,17,216,233
"2011-11-16 18:00:00",4,0,1,3,18.86,13,176,189
"2011-11-16 19:00:00",4,0,1,3,18.86,3,108,111
"2011-11-16 20:00:00",4,0,1,3,18.04,5,94,99
"2011-11-16 21:00:00",4,0,1,3,18.04,3,72,75
"2011-11-16 22:00:00",4,0,1,3,17.22,1,45,46
"2011-11-16 23:00:00",4,0,1,3,17.22,3,28,31
"2011-11-17 00:00:00",4,0,1,2,17.22,2,22,24
"2011-11-17 01:00:00",4,0,1,2,17.22,0,5,5
"2011-11-17 02:00:00",4,0,1,2,17.22,0,5,5
"2011-11-17 03:00:00",4,0,1,2,17.22,0,3,3
"2011-11-17 04:00:00",4,0,1,2,16.4,1,3,4
"2011-11-17 05:00:00",4,0,1,3,13.94,1,21,22
"2011-11-17 06:00:00",4,0,1,3,14.76,3,72,75
"2011-11-17 07:00:00",4,0,1,3,13.94,4,164,168
"2011-11-17 08:00:00",4,0,1,3,13.94,12,343,355
"2011-11-17 09:00:00",4,0,1,2,13.94,14,184,198
"2011-11-17 10:00:00",4,0,1,2,13.94,7,74,81
"2011-11-17 11:00:00",4,0,1,3,13.12,4,93,97
"2011-11-17 12:00:00",4,0,1,2,13.94,6,115,121
"2011-11-17 13:00:00",4,0,1,2,13.94,15,109,124
"2011-11-17 14:00:00",4,0,1,2,13.94,5,105,110
"2011-11-17 15:00:00",4,0,1,2,13.94,10,106,116
"2011-11-17 16:00:00",4,0,1,1,13.12,8,187,195
"2011-11-17 17:00:00",4,0,1,1,13.12,20,379,399
"2011-11-17 18:00:00",4,0,1,1,13.12,9,298,307
"2011-11-17 19:00:00",4,0,1,1,12.3,7,210,217
"2011-11-17 20:00:00",4,0,1,1,12.3,7,162,169
"2011-11-17 21:00:00",4,0,1,1,12.3,3,113,116
"2011-11-17 22:00:00",4,0,1,1,10.66,1,83,84
"2011-11-17 23:00:00",4,0,1,1,10.66,0,58,58
"2011-11-18 00:00:00",4,0,1,1,10.66,2,28,30
"2011-11-18 01:00:00",4,0,1,1,10.66,0,10,10
"2011-11-18 02:00:00",4,0,1,1,9.84,2,8,10
"2011-11-18 03:00:00",4,0,1,1,9.84,0,2,2
"2011-11-18 04:00:00",4,0,1,1,9.02,0,5,5
"2011-11-18 05:00:00",4,0,1,1,9.02,0,22,22
"2011-11-18 06:00:00",4,0,1,1,9.02,1,70,71
"2011-11-18 07:00:00",4,0,1,1,9.02,5,211,216
"2011-11-18 08:00:00",4,0,1,1,9.02,6,369,375
"2011-11-18 09:00:00",4,0,1,1,10.66,6,207,213
"2011-11-18 10:00:00",4,0,1,1,10.66,10,105,115
"2011-11-18 11:00:00",4,0,1,1,12.3,18,122,140
"2011-11-18 12:00:00",4,0,1,1,13.12,22,143,165
"2011-11-18 13:00:00",4,0,1,1,13.94,31,146,177
"2011-11-18 14:00:00",4,0,1,1,13.94,31,123,154
"2011-11-18 15:00:00",4,0,1,1,13.94,27,151,178
"2011-11-18 16:00:00",4,0,1,1,13.94,19,190,209
"2011-11-18 17:00:00",4,0,1,1,13.12,17,361,378
"2011-11-18 18:00:00",4,0,1,1,12.3,16,312,328
"2011-11-18 19:00:00",4,0,1,1,11.48,7,183,190
"2011-11-18 20:00:00",4,0,1,1,11.48,8,129,137
"2011-11-18 21:00:00",4,0,1,1,11.48,3,108,111
"2011-11-18 22:00:00",4,0,1,1,10.66,9,88,97
"2011-11-18 23:00:00",4,0,1,1,10.66,5,54,59
"2011-11-19 00:00:00",4,0,0,1,10.66,4,49,53
"2011-11-19 01:00:00",4,0,0,1,10.66,1,34,35
"2011-11-19 02:00:00",4,0,0,1,9.84,12,34,46
"2011-11-19 03:00:00",4,0,0,1,10.66,4,11,15
"2011-11-19 04:00:00",4,0,0,1,10.66,4,4,8
"2011-11-19 05:00:00",4,0,0,1,9.84,0,2,2
"2011-11-19 06:00:00",4,0,0,1,9.84,2,10,12
"2011-11-19 07:00:00",4,0,0,1,9.84,3,38,41
"2011-11-19 08:00:00",4,0,0,1,10.66,12,80,92
"2011-11-19 09:00:00",4,0,0,1,11.48,12,130,142
"2011-11-19 10:00:00",4,0,0,1,13.12,35,165,200
"2011-11-19 11:00:00",4,0,0,1,14.76,50,183,233
"2011-11-19 12:00:00",4,0,0,1,16.4,93,218,311
"2011-11-19 13:00:00",4,0,0,1,17.22,118,245,363
"2011-11-19 14:00:00",4,0,0,1,17.22,121,228,349
"2011-11-19 15:00:00",4,0,0,1,17.22,120,262,382
"2011-11-19 16:00:00",4,0,0,1,17.22,99,188,287
"2011-11-19 17:00:00",4,0,0,1,16.4,61,171,232
"2011-11-19 18:00:00",4,0,0,1,15.58,36,172,208
"2011-11-19 19:00:00",4,0,0,2,13.94,33,149,182
"2011-11-19 20:00:00",4,0,0,2,14.76,48,115,163
"2011-11-19 21:00:00",4,0,0,2,14.76,29,79,108
"2011-11-19 22:00:00",4,0,0,2,15.58,26,80,106
"2011-11-19 23:00:00",4,0,0,1,15.58,20,73,93
"2011-12-01 00:00:00",4,0,1,1,11.48,1,19,20
"2011-12-01 01:00:00",4,0,1,1,10.66,1,9,10
"2011-12-01 02:00:00",4,0,1,1,10.66,1,8,9
"2011-12-01 03:00:00",4,0,1,1,10.66,1,6,7
"2011-12-01 04:00:00",4,0,1,1,10.66,0,1,1
"2011-12-01 05:00:00",4,0,1,1,10.66,1,23,24
"2011-12-01 06:00:00",4,0,1,1,9.84,5,92,97
"2011-12-01 07:00:00",4,0,1,1,9.84,11,265,276
"2011-12-01 08:00:00",4,0,1,1,10.66,15,462,477
"2011-12-01 09:00:00",4,0,1,1,12.3,9,215,224
"2011-12-01 10:00:00",4,0,1,1,13.12,7,86,93
"2011-12-01 11:00:00",4,0,1,1,13.94,7,95,102
"2011-12-01 12:00:00",4,0,1,1,14.76,9,139,148
"2011-12-01 13:00:00",4,0,1,1,16.4,17,137,154
"2011-12-01 14:00:00",4,0,1,1,16.4,20,130,150
"2011-12-01 15:00:00",4,0,1,1,16.4,10,144,154
"2011-12-01 16:00:00",4,0,1,1,16.4,9,192,201
"2011-12-01 17:00:00",4,0,1,1,14.76,9,409,418
"2011-12-01 18:00:00",4,0,1,1,14.76,12,393,405
"2011-12-01 19:00:00",4,0,1,1,13.94,9,219,228
"2011-12-01 20:00:00",4,0,1,1,13.94,12,178,190
"2011-12-01 21:00:00",4,0,1,1,12.3,8,154,162
"2011-12-01 22:00:00",4,0,1,1,12.3,5,99,104
"2011-12-01 23:00:00",4,0,1,1,10.66,3,70,73
"2011-12-02 00:00:00",4,0,1,1,10.66,6,32,38
"2011-12-02 01:00:00",4,0,1,1,9.84,1,14,15
"2011-12-02 02:00:00",4,0,1,1,9.84,0,10,10
"2011-12-02 03:00:00",4,0,1,1,9.02,0,1,1
"2011-12-02 04:00:00",4,0,1,1,9.02,0,3,3
"2011-12-02 05:00:00",4,0,1,1,9.02,0,23,23
"2011-12-02 06:00:00",4,0,1,1,9.02,3,84,87
